10.0	-0.00041313711112708523
12.0	-0.0003857552312484246
14.0	-0.00034461606774626927
16.0	-0.00029883233129571424
18.0	-0.000253868569820052
20.0	-0.0002126640858788394
22.0	-0.0001764717492295768
24.0	-0.00014552619176207626
26.0	-0.00011952050288831142
28.0	-9.79079261120468e-5
30.0	-8.007379651459663e-5
